generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_235,"[37.08147944760957, 38.14720598679258, 0.09737808072862919, -1.8813022102798471, 0.029015296596961802, 0.00014560879114351426, 0.04098738444483042, 0.03519025468953649, 0.045638841997146684, 0.1166852303921518, 0.5040799870166742, 0.09757456763035482, 0.07308603025209759, 0.04763463298474747, 0.08601238325152578, 0.04438970653031026, 12.546112992944824, 0.2959691980918556, 0.5881162996912741, 0.3756461242846772]",2597.434528371588,8262.022075230348
1,indi_1_64,"[16.978187015327205, 37.327694671655394, 0.4202857653084368, -3.119026710791136, 0.036284618929871684, 0.0003524480163745414, 0.04094551135878967, 0.030096202698514856, 0.06828310902090476, 0.10521760631335167, 1.6252966865784975, 0.07192451607207931, 0.038360438230669605, 0.10463269226711333, 0.13447245389608153, 0.06264035833195333, 5.377342450155542, 0.4458459633118774, 0.6085262697831295, 0.39016244474031103]",2262.1570203183205,235039.33761360426
2,indi_2_707,"[145.24901617621506, -41.545449071535714, -72.73344580834879, 2.27695078416674, 361.8556189769372, 15.494864365691564, 67.03244892017456, -214.63732011309455, -235.72105697078814, -139.6212519757564, -254.6809803925653, 102.4094054977838, 3.3648843572894584, 4.65930921212995, -213.77619087908982, 333.1480202261386, 127.60695974966828, -56.369011413062914, -124.52424272995111, -92.67938176005782]",780.919827092794,252988.8655292401
3,indi_3_413,"[131.91579918778334, -4.470535710818403, -8.943461771307664, -0.6165718855500391, 21.92336548669759, 0.18551201458168542, 94.51367066804688, -90.0403106596819, -141.0144391209205, -23.41510626761055, -4.627567408114544, 80.88006508492349, 5.038717070511617, 76.65790625021522, -15.459259646047572, 122.40655372206572, 23.464086954728764, -23.115687091894916, -150.53523996653524, -37.713506235590714]",192.44470475546854,258790.8176938778
4,indi_4_482,"[117.77110083738867, -4.419794883782965, -56.40049222813342, 0.38592532059937706, 29.228548923323793, 10.871811895253842, 55.4134633037209, -17.36518444142409, -65.44336926976547, -96.27958569535221, -141.5482981796216, 62.03410435524364, 7.815660470219045, 83.75831004768607, -44.525330157649144, 142.16261462350778, 14.296563376083098, -48.67122180071749, -73.02896125660554, -43.28197049825532]",132.66755950770167,290535.45151006256
5,indi_5_733,"[120.91754598540957, -4.427179146787221, -10.688514084421595, -0.21059341867205886, 24.162203441537475, 8.072816639506947, 76.7369775394931, -58.805063787746576, -129.26154947161672, -64.4431844023443, -54.34226925505043, 63.23695790289726, 7.803413986693304, 77.80485348399924, -19.74162239215005, 134.48127176426328, 14.780776450584833, -44.069436007878686, -97.71133549720217, -40.6406001485434]",108.68448763749757,230492.0546916037
6,indi_6_301,"[129.15823418055356, -4.463055385752496, -8.28769033428647, 0.22181540928597931, 21.626731618024444, 1.4253703660865016, 77.5797812862273, -83.77600280588801, -123.99781277792607, -22.274016790012, -10.26841859918323, 86.84651860984349, 8.402184332396647, 57.68157568733782, -15.202768237815922, 120.44128919260862, 12.614621908418979, -63.375462176581046, -102.4352842006837, -43.39836372559212]",97.03187454877526,220007.35032513316
7,indi_7_28,"[79.34410936477259, -3.5756854364085453, -27.63814186342067, 0.20426332170238748, 43.067432424116106, 3.250910606821014, 43.95919657654724, -54.54516073443371, -36.125750320645025, -60.26869674459169, -67.33608992258955, 76.48686070876232, 8.469673005082834, 51.99991619127265, -42.988902139061736, 214.62295486007295, 13.091374023638956, -48.54245878319596, -81.59024952037963, -50.29976847933572]",84.50511627674233,241934.09207365604
8,indi_8_350,"[114.63629955073932, -3.667742676312975, -32.40238969103376, -3.1831710333080077e-05, 25.528850729616778, 8.024222983238062, 68.26759703110619, -62.96588923641172, -109.8390532757965, -27.740067223120743, -21.395071157280054, 86.2187650165882, 8.410709919987816, 69.64432622183605, -16.51422996995353, 126.05680567472817, 12.766357072351202, -52.85756287069259, -79.86420201055499, -43.53027762827859]",81.74537604050481,232523.44379678683
9,indi_9_54,"[88.9617182892485, -3.6351171012114634, -21.875219863535, 0.08838365782722812, 44.95864848279845, 4.0406089897783355, 67.04120314566569, -70.73121873668936, -61.218106299598205, -54.69973560196612, -17.910540292160253, 76.35738529104557, 8.61034202805936, 56.90573735928763, -16.697824454338015, 172.6718008643228, 13.153511745257092, -48.82797903603109, -87.1483415752717, -48.110860161217055]",76.9769086631841,242735.47118365316
